Id,Call Timestamp,Call-Centres City,Channel,City,Customer Name,Reason,Response Time,Sentiment,State,Call Duration In Minutes,Csat Score
FZM-38259060-n-091956-ek,05-10-2020,Los Angeles,Email,San Francisco,Ericka Balog,Service Outage,Within SLA,Very Positive,California,16,
DEI-91759929-M-137659-hY,20-10-2020,Los Angeles,Chatbot,Las Vegas,Geri Sheard,Billing Question,Within SLA,Very Positive,Nevada,28,
GFR-00036915-o-511727-FS,05-10-2020,Baltimore,Web,Cincinnati,Melisenda Rockey,Billing Question,Above SLA,Very Positive,Ohio,14,10
MEZ-77932360-5-454661-A6,24-10-2020,Los Angeles,Web,Peoria,Gleda Bertelmot,Billing Question,Below SLA,Neutral,Illinois,37,5
GSD-57124936-Y-828177-ZS,19-10-2020,Denver,Web,Los Angeles,Abbie Killwick,Billing Question,Within SLA,Neutral,California,25,
UED-73622373-4-967214-7V,25-10-2020,Chicago,Email,Indianapolis,Carlie De Beauchamp,Billing Question,Within SLA,Neutral,Indiana,5,
OJV-00818529-P-028866-iB,26-10-2020,Chicago,Call-Center,New Haven,Skylar Gippes,Billing Question,Within SLA,Positive,Connecticut,38,
QQF-48619214-a-128532-yR,15-10-2020,Baltimore,Call-Center,Greenville,Frayda Levermore,Payments,Within SLA,Positive,South Carolina,24,
NUX-71830500-P-073201-T0,19-10-2020,Baltimore,Web,Portland,Seamus Epperson,Billing Question,Within SLA,Negative,Oregon,14,4
GUM-67210545-1-385192-Fm,24-10-2020,Los Angeles,Chatbot,Philadelphia,Joane Givens,Service Outage,Below SLA,Neutral,Pennsylvania,14,
OAN-30426028-D-921957-8s,17-10-2020,Baltimore,Call-Center,Ashburn,Andrej Malham,Payments,Within SLA,Neutral,Virginia,24,
MMQ-47882221-3-353613-2b,09-10-2020,Chicago,Chatbot,Joliet,Candida Dunridge,Billing Question,Within SLA,Very Positive,Illinois,28,
ZWV-34886522-2-860689-0Y,28-10-2020,Los Angeles,Chatbot,Berkeley,Mischa Haversham,Billing Question,Within SLA,Negative,California,19,3
MSY-25899708-Q-822427-8F,22-10-2020,Baltimore,Chatbot,Atlanta,Alastair Hackford,Billing Question,Above SLA,Very Negative,Georgia,30,3
MSK-33368695-h-793210-1R,30-10-2020,Denver,Email,Jamaica,Kara Cockett,Service Outage,Within SLA,Negative,New York,37,3
YLS-77797947-7-479851-cS,21-10-2020,Los Angeles,Chatbot,Newport News,Aile Beards,Service Outage,Below SLA,Very Negative,Virginia,23,
OYP-65456050-J-912099-DB,12-10-2020,Baltimore,Call-Center,Peoria,Flynn Marchand,Billing Question,Within SLA,Very Positive,Arizona,35,9
IYB-54163346-3-055502-8w,01-10-2020,Los Angeles,Email,Tampa,Norene Escale,Billing Question,Within SLA,Negative,Florida,10,
HSH-33826056-J-937891-DP,01-10-2020,Baltimore,Email,Memphis,Karney Anfusso,Billing Question,Within SLA,Neutral,Tennessee,24,
TVQ-50420646-Z-719437-Wd,28-10-2020,Baltimore,Call-Center,Erie,Gwenny Pelz,Payments,Below SLA,Negative,Pennsylvania,38,
SKM-51983185-Z-622873-Zx,02-10-2020,Los Angeles,Web,Billings,Roley Cheesman,Billing Question,Within SLA,Neutral,Montana,29,
CJB-41422684-5-429054-Ni,27-10-2020,Chicago,Call-Center,Baton Rouge,Clovis Innott,Billing Question,Within SLA,Positive,Louisiana,17,
QYI-83627239-l-641707-RX,04-10-2020,Baltimore,Web,Norfolk,Ethe Hammerstone,Service Outage,Above SLA,Negative,Virginia,16,3
NSM-22968081-Q-861551-q4,05-10-2020,Los Angeles,Web,Rochester,Archibaldo Flaxon,Billing Question,Within SLA,Neutral,New York,12,
CHL-77108299-m-702096-Oz,13-10-2020,Baltimore,Email,Whittier,Sandye Burk,Billing Question,Below SLA,Negative,California,15,
ZJE-82114536-F-704230-Le,10-10-2020,Denver,Web,Springfield,Raquel Wellwood,Billing Question,Above SLA,Positive,Virginia,22,
IWJ-82573728-P-904981-BQ,17-10-2020,Los Angeles,Call-Center,Riverside,Erhart Grugerr,Billing Question,Below SLA,Very Positive,California,19,9
ZLV-72876861-E-912273-M7,07-10-2020,Chicago,Call-Center,Las Vegas,Emalia Bestiman,Payments,Within SLA,Negative,Nevada,42,
XFB-54447752-K-627202-fe,14-10-2020,Baltimore,Chatbot,Huntington,Alix Isaak,Service Outage,Within SLA,Very Positive,West Virginia,39,
IBE-67635988-M-841828-bq,03-10-2020,Los Angeles,Email,Washington,Curtice Everix,Billing Question,Within SLA,Negative,District of Columbia,15,
HCA-63229251-q-256374-yo,13-10-2020,Denver,Email,Charlottesville,Erl Tenman,Service Outage,Below SLA,Negative,Virginia,7,3
GFK-30952266-r-053584-FU,03-10-2020,Los Angeles,Web,Santa Barbara,Ulrikaumeko Bytheway,Billing Question,Below SLA,Negative,California,37,
TJZ-59103371-Y-006493-0U,18-10-2020,Los Angeles,Web,Fort Lauderdale,Rhetta Goater,Billing Question,Below SLA,Very Positive,Florida,26,
LFE-64737936-g-738250-Ko,11-10-2020,Los Angeles,Chatbot,New York City,Romeo Beekmann,Service Outage,Within SLA,Positive,New York,28,
XKG-75520942-M-573188-nF,29-10-2020,Los Angeles,Chatbot,Houston,Phillida Berthelet,Service Outage,Within SLA,Neutral,Texas,11,
GFM-46713150-D-834718-pb,13-10-2020,Los Angeles,Email,Miami,Wallis Hutchence,Billing Question,Within SLA,Negative,Florida,21,5
PJK-83256050-7-221606-KF,24-10-2020,Los Angeles,Chatbot,Washington,Abner Quartermaine,Billing Question,Within SLA,Negative,District of Columbia,37,
YFH-91801736-r-179747-sY,13-10-2020,Denver,Web,Memphis,Brnaba Wilmore,Billing Question,Within SLA,Very Negative,Tennessee,22,3
UCR-91418641-K-991699-SY,04-10-2020,Denver,Email,Shawnee Mission,Kinnie Fidgett,Billing Question,Within SLA,Neutral,Kansas,35,
VJF-80371911-5-229736-Fx,16-10-2020,Chicago,Chatbot,Kansas City,Annelise Hauxley,Service Outage,Within SLA,Negative,Missouri,36,
NGQ-01478316-2-524049-Y3,22-10-2020,Los Angeles,Email,Washington,Susann Leversuch,Billing Question,Within SLA,Neutral,District of Columbia,43,
QNS-39860681-N-443864-x7,22-10-2020,Baltimore,Chatbot,Springfield,Lionello Tabram,Billing Question,Within SLA,Very Positive,Missouri,41,
TAN-81730360-q-692675-Cu,28-10-2020,Baltimore,Email,Austin,Emelita Roddy,Service Outage,Within SLA,Positive,Texas,37,
YMP-43368498-Y-891854-y6,20-10-2020,Los Angeles,Chatbot,El Paso,Winfield Cattini,Billing Question,Within SLA,Negative,Texas,41,
ZYZ-49339645-I-224938-2s,19-10-2020,Denver,Call-Center,Fort Pierce,Orly Gustus,Billing Question,Within SLA,Positive,Florida,34,
QUT-34383926-k-150777-6w,29-10-2020,Denver,Call-Center,Pittsburgh,Virgil Lownes,Billing Question,Within SLA,Neutral,Pennsylvania,40,
EAF-39785052-O-500560-61,18-10-2020,Los Angeles,Web,Seattle,Walsh Dominico,Billing Question,Within SLA,Neutral,Washington,14,
EMV-56370821-N-092955-5c,27-10-2020,Los Angeles,Call-Center,Plano,Kleon Pringley,Billing Question,Within SLA,Very Positive,Texas,26,
SWA-01553592-e-260774-Af,30-10-2020,Baltimore,Call-Center,San Jose,Emelda Addionizio,Payments,Below SLA,Negative,California,44,
FJQ-63426122-a-032410-HN,16-10-2020,Chicago,Chatbot,Sioux Falls,Haily Ivory,Service Outage,Within SLA,Neutral,South Dakota,28,6
NKA-77523708-U-919117-Bz,29-10-2020,Los Angeles,Web,Glendale,Marybelle Sinton,Service Outage,Below SLA,Neutral,Arizona,27,6
DEA-01853220-D-542141-r4,22-10-2020,Baltimore,Email,Detroit,Vin Razzell,Billing Question,Within SLA,Negative,Michigan,28,
ZBP-34490937-6-647673-3v,05-10-2020,Los Angeles,Call-Center,Kansas City,Zara Pedwell,Billing Question,Below SLA,Neutral,Missouri,25,
UOK-43674244-g-421967-pk,07-10-2020,Los Angeles,Call-Center,Evansville,Lissie Beckley,Payments,Within SLA,Very Negative,Indiana,27,1
XGP-90517758-b-244738-O8,28-10-2020,Denver,Web,Oklahoma City,Maddy Mellonby,Billing Question,Within SLA,Very Positive,Oklahoma,29,9
WLR-60611574-O-630716-sK,25-10-2020,Los Angeles,Chatbot,Southfield,Tabbitha Mendenhall,Service Outage,Above SLA,Negative,Michigan,5,6
FRJ-97771758-A-019993-WJ,29-10-2020,Los Angeles,Call-Center,Charlotte,Son Penrith,Billing Question,Below SLA,Very Negative,North Carolina,24,3
PQH-03456740-5-354224-2H,22-10-2020,Los Angeles,Chatbot,Colorado Springs,Jania Cowcha,Service Outage,Within SLA,Neutral,Colorado,36,
FWF-55668861-G-835997-jH,10-10-2020,Los Angeles,Email,Saint Louis,Erica Drayn,Billing Question,Within SLA,Negative,Missouri,18,5
PQQ-27616827-6-138512-7q,17-10-2020,Baltimore,Email,Pittsburgh,Clem Gannicleff,Billing Question,Within SLA,Neutral,Pennsylvania,33,
TRE-92505184-Z-958647-IO,03-10-2020,Los Angeles,Call-Center,Arlington,Zared Skerman,Payments,Within SLA,Neutral,Virginia,7,
LBZ-38067320-8-564572-OL,25-10-2020,Baltimore,Email,Elmira,Danna Leber,Billing Question,Below SLA,Negative,New York,14,6
DSD-31741944-i-011636-B3,15-10-2020,Chicago,Chatbot,Bowie,Gilemette Chastang,Billing Question,Within SLA,Very Negative,Maryland,32,
RBS-44830159-f-860050-PN,01-10-2020,Baltimore,Chatbot,Corpus Christi,Sig Eppson,Billing Question,Within SLA,Neutral,Texas,9,
ZZP-34285810-C-448271-3x,24-10-2020,Baltimore,Chatbot,Atlanta,Sherry Haquard,Billing Question,Below SLA,Very Positive,Georgia,9,
XAZ-36171174-4-778439-BD,01-10-2020,Chicago,Call-Center,Cincinnati,Alano Nemchinov,Billing Question,Within SLA,Negative,Ohio,26,
TCF-36563422-N-663758-Mg,08-10-2020,Los Angeles,Web,Grand Junction,Ricky Readhead,Billing Question,Within SLA,Very Positive,Colorado,21,
XUB-67513625-g-950110-Vt,20-10-2020,Baltimore,Chatbot,Pittsburgh,Baily Harcourt,Billing Question,Within SLA,Negative,Pennsylvania,43,
QMJ-77062075-y-663813-4F,22-10-2020,Los Angeles,Call-Center,Lexington,Manya Wahncke,Payments,Below SLA,Very Positive,Kentucky,38,
FMP-43261952-F-205355-jO,09-10-2020,Los Angeles,Call-Center,Pittsburgh,Emmerich Passey,Billing Question,Below SLA,Very Negative,Pennsylvania,6,
YHX-76370482-d-212054-lU,28-10-2020,Baltimore,Chatbot,Pasadena,Tulley Paff,Billing Question,Within SLA,Negative,California,19,
XMH-54374140-a-198910-Ni,03-10-2020,Baltimore,Chatbot,Springfield,Raymund Hamblington,Billing Question,Within SLA,Neutral,Massachusetts,11,8
LIX-43345806-o-366744-Q1,29-10-2020,Los Angeles,Web,Atlanta,Justinn Sawer,Billing Question,Above SLA,Neutral,Georgia,34,6
NVA-07665226-B-442485-FF,05-10-2020,Chicago,Call-Center,New York City,Florentia Lomas,Billing Question,Within SLA,Negative,New York,5,
FBK-37848461-F-034680-4A,05-10-2020,Baltimore,Web,Pittsburgh,Gaspard Mollon,Billing Question,Within SLA,Very Negative,Pennsylvania,43,
YNZ-11780890-A-055706-QX,30-10-2020,Los Angeles,Web,Houston,Austen Tufts,Billing Question,Below SLA,Neutral,Texas,42,
TUA-38965359-A-257795-kE,20-10-2020,Chicago,Web,Jamaica,Pavla Ivett,Billing Question,Within SLA,Negative,New York,6,
HOS-12479439-w-914761-U7,21-10-2020,Los Angeles,Call-Center,Birmingham,Hailee Boleyn,Payments,Above SLA,Negative,Alabama,24,6
UCZ-23378196-2-321177-gV,01-10-2020,Baltimore,Chatbot,Columbia,Sonia Paggitt,Service Outage,Within SLA,Negative,South Carolina,43,
VYR-15423293-k-099628-TJ,24-10-2020,Los Angeles,Web,Mountain View,Elysia Perigoe,Billing Question,Within SLA,Negative,California,39,
ENN-61534761-2-492262-8X,03-10-2020,Chicago,Chatbot,Kansas City,Karrah Mughal,Service Outage,Within SLA,Very Negative,Missouri,30,
JCW-69622636-H-452855-f1,01-10-2020,Los Angeles,Chatbot,Washington,Yolane Tunny,Service Outage,Within SLA,Very Positive,District of Columbia,19,
ALE-78634337-U-164512-Zn,25-10-2020,Chicago,Call-Center,Washington,Elli Mackleden,Billing Question,Within SLA,Very Positive,District of Columbia,10,
UVV-56217323-u-555078-ab,14-10-2020,Los Angeles,Call-Center,Arlington,Nariko Glowacz,Billing Question,Within SLA,Very Positive,Texas,26,
VDP-76640427-z-608190-5u,18-10-2020,Los Angeles,Chatbot,Chicago,Annmaria Yablsley,Billing Question,Within SLA,Negative,Illinois,33,
PUY-34054230-r-557023-aq,17-10-2020,Baltimore,Call-Center,Houston,Minerva Shade,Payments,Below SLA,Very Positive,Texas,21,10
KJA-55171924-a-541222-Cg,10-10-2020,Los Angeles,Email,Madison,Vito Cook,Billing Question,Below SLA,Positive,Wisconsin,12,
KTY-04323240-q-404821-Qd,24-10-2020,Chicago,Email,Philadelphia,Annabelle Jiggen,Billing Question,Within SLA,Positive,Pennsylvania,38,
ZOU-76017624-I-013075-hP,28-10-2020,Chicago,Chatbot,Reston,Callida Mattheus,Billing Question,Above SLA,Neutral,Virginia,38,
ZNV-86521051-u-100470-WT,26-10-2020,Los Angeles,Email,Denver,Lowell Maypother,Billing Question,Within SLA,Very Negative,Colorado,36,
GTV-60634125-E-197932-Qx,08-10-2020,Baltimore,Email,Mansfield,Tybi Jellis,Billing Question,Above SLA,Positive,Ohio,21,
WIB-39247939-P-934811-Ui,20-10-2020,Chicago,Call-Center,Springfield,Carlee McKeurtan,Billing Question,Above SLA,Very Positive,Massachusetts,26,9
JLK-21766577-7-134206-qG,05-10-2020,Los Angeles,Call-Center,Indianapolis,Michail Groneway,Billing Question,Below SLA,Neutral,Indiana,7,7
MWM-84326668-3-613631-X6,19-10-2020,Denver,Chatbot,Sacramento,Tyrus Tomaskov,Billing Question,Below SLA,Negative,California,12,
QTU-26256847-3-145320-pd,23-10-2020,Los Angeles,Call-Center,Tampa,Miguelita Eddowes,Billing Question,Within SLA,Very Negative,Florida,28,3
QKY-25556471-4-093346-68,09-10-2020,Los Angeles,Chatbot,Saint Petersburg,Chrissy Thieme,Billing Question,Within SLA,Very Positive,Florida,15,9
PNH-30388800-z-940250-uY,23-10-2020,Baltimore,Web,Virginia Beach,Carma Goldin,Billing Question,Within SLA,Neutral,Virginia,25,
XZI-86713229-T-005916-XF,14-10-2020,Los Angeles,Call-Center,Colorado Springs,Domenic Preto,Payments,Below SLA,Very Positive,Colorado,9,9
ZNN-12369513-V-131069-N0,18-10-2020,Los Angeles,Email,Shawnee Mission,Gillan Cheeney,Billing Question,Within SLA,Negative,Kansas,21,
AOV-50829757-p-004526-n8,06-10-2020,Chicago,Chatbot,Meridian,Maddy Pranger,Billing Question,Below SLA,Positive,Mississippi,43,
ZKT-54684698-K-583796-HT,05-10-2020,Baltimore,Call-Center,Oakland,Bengt Petel,Billing Question,Below SLA,Very Positive,California,23,
FKO-25762845-X-795612-1E,30-10-2020,Los Angeles,Call-Center,Norfolk,Ric Manueau,Payments,Within SLA,Very Negative,Virginia,16,
YMA-14600652-V-976993-7M,01-10-2020,Baltimore,Call-Center,Pueblo,Niel Sline,Payments,Within SLA,Negative,Colorado,25,
OHM-16554514-m-159838-UD,30-10-2020,Los Angeles,Call-Center,Kansas City,Annabela Edmondson,Billing Question,Within SLA,Negative,Missouri,27,
JYN-80796039-Q-612760-B0,26-10-2020,Chicago,Email,Nashville,Cassandra Sanham,Billing Question,Within SLA,Neutral,Tennessee,15,
NFL-93905875-X-139411-sz,22-10-2020,Los Angeles,Call-Center,Johnstown,Miles Shalcras,Billing Question,Within SLA,Very Negative,Pennsylvania,41,1
HRK-58610265-j-988064-7G,14-10-2020,Baltimore,Chatbot,Maple Plain,Alberik Penswick,Billing Question,Within SLA,Neutral,Minnesota,41,6
TFO-37366354-w-884082-DZ,28-10-2020,Baltimore,Chatbot,Saint Paul,Templeton Geipel,Billing Question,Below SLA,Negative,Minnesota,25,
TZC-56086587-c-108004-ME,25-10-2020,Los Angeles,Call-Center,Clearwater,Sibyl Dowsey,Payments,Within SLA,Neutral,Florida,22,
CAO-98670816-e-493072-mR,24-10-2020,Baltimore,Chatbot,Hollywood,Roddy Jery,Billing Question,Within SLA,Positive,Florida,5,
OOP-11002837-N-790703-F5,14-10-2020,Baltimore,Web,Pittsburgh,Cosme Flemmich,Billing Question,Within SLA,Negative,Pennsylvania,38,
CSO-33015451-M-873930-kI,21-10-2020,Los Angeles,Web,Little Rock,Dolley Timmes,Billing Question,Within SLA,Positive,Arkansas,33,7
MKF-66882101-D-230343-4H,05-10-2020,Chicago,Chatbot,Birmingham,Anna-diane Fashion,Service Outage,Within SLA,Positive,Alabama,6,9
SQO-33621345-F-943263-dO,19-10-2020,Los Angeles,Web,Washington,Tiertza Cortes,Service Outage,Within SLA,Very Positive,District of Columbia,16,9
EXA-18963619-I-138305-WN,28-10-2020,Baltimore,Call-Center,Madison,Winna Kirman,Billing Question,Below SLA,Very Negative,Wisconsin,44,3
SGI-51149855-Q-922750-aE,03-10-2020,Los Angeles,Web,Dayton,Rena Varley,Billing Question,Within SLA,Very Negative,Ohio,16,1
RXT-30138646-o-797176-dB,18-10-2020,Chicago,Web,Washington,Dolorita Cape,Billing Question,Below SLA,Negative,District of Columbia,22,6
GWQ-55521391-U-385252-Ky,16-10-2020,Baltimore,Web,Sterling,Andi Chicco,Billing Question,Within SLA,Positive,Virginia,41,
RRP-33247989-u-826912-q8,09-10-2020,Chicago,Call-Center,Charleston,Celinda Keetley,Billing Question,Within SLA,Negative,West Virginia,27,5
BEN-03041147-8-143795-t5,23-10-2020,Baltimore,Email,Las Vegas,Christophorus Anstee,Billing Question,Within SLA,Neutral,Nevada,20,
BIR-66622691-V-599713-0i,05-10-2020,Los Angeles,Web,Pittsburgh,Kennett Dimitriou,Billing Question,Below SLA,Positive,Pennsylvania,30,8
YWK-45482902-M-187589-bK,15-10-2020,Los Angeles,Chatbot,Bakersfield,Andreana Cayet,Billing Question,Within SLA,Positive,California,45,
TMW-67995837-N-421042-Kh,10-10-2020,Los Angeles,Web,Fresno,Moise Milburn,Billing Question,Above SLA,Negative,California,44,
CZD-81345913-c-396425-w4,27-10-2020,Chicago,Call-Center,Sacramento,Annetta Wheble,Billing Question,Within SLA,Negative,California,43,
SYX-31951522-y-649412-M9,23-10-2020,Chicago,Call-Center,Sarasota,Matteo Norgate,Payments,Below SLA,Neutral,Florida,20,
IHZ-37150522-h-594131-nv,01-10-2020,Chicago,Email,Sacramento,Trevar Sawers,Service Outage,Within SLA,Negative,California,23,
GAV-19523379-l-980638-5i,15-10-2020,Baltimore,Call-Center,Shreveport,Kattie Pothecary,Billing Question,Below SLA,Neutral,Louisiana,36,
JXU-69822627-2-525441-dH,01-10-2020,Baltimore,Chatbot,Washington,Nerita Casetta,Billing Question,Within SLA,Very Negative,District of Columbia,16,
CWQ-62397548-K-779066-LK,12-10-2020,Baltimore,Call-Center,Washington,Rianon Rother,Billing Question,Within SLA,Negative,District of Columbia,12,
ZNJ-86377995-G-638585-0c,27-10-2020,Baltimore,Web,Colorado Springs,Frank Brozsset,Service Outage,Within SLA,Neutral,Colorado,31,
FSA-20818106-p-969822-cX,20-10-2020,Los Angeles,Chatbot,Naples,Gardner McGarvie,Service Outage,Within SLA,Very Negative,Florida,9,1
YJP-83270411-S-828733-ba,08-10-2020,Baltimore,Chatbot,Roanoke,Claretta Blincow,Billing Question,Within SLA,Negative,Virginia,45,4
JIJ-15752842-c-589609-lw,16-10-2020,Los Angeles,Chatbot,Austin,Carlye Palmar,Billing Question,Within SLA,Negative,Texas,12,
XEX-14761520-X-676368-bD,27-10-2020,Los Angeles,Call-Center,New York City,Marlin Snaden,Billing Question,Within SLA,Neutral,New York,27,
QGM-79046533-y-989344-Nv,05-10-2020,Los Angeles,Web,Metairie,Fannie Chatfield,Billing Question,Below SLA,Negative,Louisiana,41,4
KEC-73579444-C-609596-0V,01-10-2020,Baltimore,Call-Center,Monticello,Alie Longfut,Billing Question,Within SLA,Very Positive,Minnesota,14,
VAY-35458479-J-321802-oY,18-10-2020,Los Angeles,Call-Center,Pasadena,Arleta Eilhart,Payments,Below SLA,Negative,California,28,
QMK-56636025-5-137147-AS,22-10-2020,Chicago,Chatbot,Pittsburgh,Zoe Roots,Service Outage,Below SLA,Negative,Pennsylvania,21,
IHM-24541166-B-279961-jI,07-10-2020,Los Angeles,Email,Reading,Vanny Lishmund,Service Outage,Within SLA,Positive,Pennsylvania,43,8
ZFF-64155250-p-085687-j2,03-10-2020,Baltimore,Chatbot,New York City,Ketti Gladbach,Billing Question,Below SLA,Negative,New York,26,
ULL-04569727-S-725254-og,04-10-2020,Los Angeles,Web,Harrisburg,Yevette Bril,Billing Question,Within SLA,Negative,Pennsylvania,14,
XFV-67661695-a-095187-4D,21-10-2020,Chicago,Call-Center,Las Vegas,Theobald Elmer,Billing Question,Within SLA,Negative,Nevada,33,4
GLR-93090099-J-805184-Kf,17-10-2020,Denver,Call-Center,Jeffersonville,Ursala O'Noulane,Payments,Below SLA,Neutral,Indiana,11,
WLF-52176046-h-851336-FX,13-10-2020,Los Angeles,Chatbot,Atlanta,Stephannie Kreuzer,Billing Question,Within SLA,Negative,Georgia,9,
IUC-20059424-1-774814-Aj,25-10-2020,Chicago,Web,White Plains,Harwilll Farlow,Billing Question,Above SLA,Negative,New York,45,4
NVQ-18655214-w-627105-jx,27-10-2020,Los Angeles,Chatbot,Boca Raton,Duane Earley,Service Outage,Within SLA,Very Negative,Florida,27,4
OLV-46823695-E-677865-ST,05-10-2020,Baltimore,Email,Washington,Kendrick Doumenc,Billing Question,Within SLA,Negative,District of Columbia,29,5
EGA-14887529-R-375757-gv,17-10-2020,Baltimore,Web,Lansing,Lelah Pipkin,Billing Question,Within SLA,Very Positive,Michigan,36,10
GBA-69509939-F-000813-9z,23-10-2020,Los Angeles,Chatbot,Anchorage,Morena Porch,Billing Question,Within SLA,Negative,Alaska,22,
BHC-33381015-y-616816-HH,02-10-2020,Los Angeles,Chatbot,Fresno,Lindy Zute,Billing Question,Within SLA,Very Negative,California,36,4
EFU-06550318-s-249440-0P,20-10-2020,Baltimore,Call-Center,Pittsburgh,Durward Breddy,Billing Question,Below SLA,Very Negative,Pennsylvania,20,
BOK-58852418-Q-742232-pA,16-10-2020,Los Angeles,Email,Silver Spring,Lexine Brotherhood,Billing Question,Below SLA,Very Negative,Maryland,23,2
HAP-34148233-l-546783-rx,17-10-2020,Baltimore,Web,Montpelier,Ede Malenfant,Billing Question,Below SLA,Neutral,Vermont,24,
IEU-73729560-o-460714-ON,10-10-2020,Baltimore,Call-Center,Atlanta,Archy Toffanini,Billing Question,Above SLA,Negative,Georgia,26,5
HJC-00003359-v-957426-tf,18-10-2020,Baltimore,Call-Center,Longview,Noak Guillem,Billing Question,Within SLA,Negative,Texas,39,6
NAC-87333773-y-440950-fW,20-10-2020,Los Angeles,Web,Austin,Brit Lamb-shine,Billing Question,Within SLA,Positive,Texas,9,8
